date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2020-05-15,Karnataka,Dharwad,Dharwad,15.466667,75.016667,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,112.4,1.4825
2020-05-15,Karnataka,Dharwad,Dharwad,15.466667,75.016667,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,106.29,1.4019
2020-05-15,Karnataka,Dharwad,Dharwad,15.466667,75.016667,vegetables and fruits,Onions,KG,actual,Retail,INR,25.29,0.3336
2020-05-15,Karnataka,Dharwad,Dharwad,15.466667,75.016667,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,11.43,0.1508
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,cereals and tubers,Potatoes,KG,actual,Retail,INR,40.0,0.5276
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,cereals and tubers,Rice,KG,actual,Retail,INR,48.0,0.6331
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,cereals and tubers,Wheat,KG,actual,Retail,INR,36.0,0.4748
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,cereals and tubers,Wheat flour,KG,actual,Retail,INR,36.0,0.4748
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,46.0,0.6067
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,14.0,0.1846
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,miscellaneous food,Sugar,KG,actual,Retail,INR,40.0,0.5276
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,65.61,0.8653
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,miscellaneous food,Tea (black),KG,actual,Retail,INR,180.0,2.374
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,110.0,1.4508
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,oil and fats,Oil (mustard),KG,actual,Retail,INR,135.0,1.7805
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,oil and fats,Oil (palm),KG,actual,Retail,INR,79.96,1.0546
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,oil and fats,Oil (sunflower),KG,actual,Retail,INR,100.0,1.3189
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,pulses and nuts,Lentils,KG,actual,Retail,INR,116.83,1.5409
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,96.0,1.2662
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,150.0,1.9784
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,140.0,1.8465
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,vegetables and fruits,Onions,KG,actual,Retail,INR,18.43,0.2431
2020-05-15,Kerala,Ernakulam,Ernakulam,9.983333,76.283333,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,21.04,0.2775
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,cereals and tubers,Potatoes,KG,actual,Retail,INR,36.92,0.4869
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,cereals and tubers,Rice,KG,actual,Retail,INR,39.83,0.5253
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,cereals and tubers,Wheat,KG,actual,Retail,INR,35.0,0.4616
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,cereals and tubers,Wheat flour,KG,actual,Retail,INR,44.0,0.5803
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,44.0,0.5803
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,10.0,0.1319
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,miscellaneous food,Sugar,KG,actual,Retail,INR,40.0,0.5276
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,64.29,0.8479
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,miscellaneous food,Tea (black),KG,actual,Retail,INR,190.0,2.5059
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,103.33,1.3628
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,oil and fats,Oil (groundnut),KG,actual,Retail,INR,191.67,2.528
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,oil and fats,Oil (mustard),KG,actual,Retail,INR,120.0,1.5827
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,oil and fats,Oil (palm),KG,actual,Retail,INR,82.58,1.0892
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,oil and fats,Oil (sunflower),KG,actual,Retail,INR,107.71,1.4206
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,pulses and nuts,Lentils,KG,actual,Retail,INR,104.25,1.375
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,84.17,1.1101
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,131.25,1.7311
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,130.0,1.7146
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,vegetables and fruits,Onions,KG,actual,Retail,INR,19.33,0.2549
2020-05-15,Kerala,Thiruvananthapuram,T.Puram,8.506944,76.956944,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,20.42,0.2693
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,cereals and tubers,Potatoes,KG,actual,Retail,INR,26.65,0.3515
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,cereals and tubers,Rice,KG,actual,Retail,INR,27.0,0.3561
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,cereals and tubers,Wheat,KG,actual,Retail,INR,24.0,0.3165
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,cereals and tubers,Wheat flour,KG,actual,Retail,INR,26.0,0.3429
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,milk and dairy,Milk,L,actual,Retail,INR,48.0,0.6331
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,48.0,0.6331
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,16.0,0.211
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,miscellaneous food,Sugar,KG,actual,Retail,INR,40.0,0.5276
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,40.0,0.5276
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,miscellaneous food,Tea (black),KG,actual,Retail,INR,250.0,3.2973
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,68.0,0.8969
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,oil and fats,Oil (groundnut),KG,actual,Retail,INR,120.0,1.5827
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,oil and fats,Oil (mustard),KG,actual,Retail,INR,105.0,1.3849
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,oil and fats,Oil (palm),KG,actual,Retail,INR,72.0,0.9496
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,oil and fats,Oil (soybean),KG,actual,Retail,INR,110.0,1.4508
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,oil and fats,Oil (sunflower),KG,actual,Retail,INR,85.0,1.1211
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,pulses and nuts,Lentils,KG,actual,Retail,INR,105.0,1.3849
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,65.0,0.8573
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,95.0,1.253
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,75.0,0.9892
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,vegetables and fruits,Onions,KG,actual,Retail,INR,16.1,0.2123
2020-05-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,14.13,0.1864
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,cereals and tubers,Potatoes,KG,actual,Retail,INR,15.76,0.2079
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,cereals and tubers,Rice,KG,actual,Retail,INR,30.0,0.3957
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,cereals and tubers,Wheat,KG,actual,Retail,INR,23.72,0.3128
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,cereals and tubers,Wheat flour,KG,actual,Retail,INR,25.72,0.3392
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,46.67,0.6155
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,17.44,0.23
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,miscellaneous food,Sugar,KG,actual,Retail,INR,38.52,0.508
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,38.96,0.5138
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,miscellaneous food,Tea (black),KG,actual,Retail,INR,216.67,2.8577
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,88.07,1.1616
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,oil and fats,Oil (groundnut),KG,actual,Retail,INR,145.0,1.9124
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,oil and fats,Oil (mustard),KG,actual,Retail,INR,98.0,1.2925
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,oil and fats,Oil (palm),KG,actual,Retail,INR,75.0,0.9892
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,oil and fats,Oil (soybean),KG,actual,Retail,INR,90.0,1.187
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,oil and fats,Oil (sunflower),KG,actual,Retail,INR,102.0,1.3453
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,pulses and nuts,Lentils,KG,actual,Retail,INR,92.41,1.2188
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,68.07,0.8978
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,85.03,1.1215
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,83.79,1.1051
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,vegetables and fruits,Onions,KG,actual,Retail,INR,15.0,0.1978
2020-05-15,Madhya Pradesh,Gwalior,Gwalior,26.2182871,78.1828307999999,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,11.07,0.146
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,cereals and tubers,Potatoes,KG,actual,Retail,INR,25.0,0.3297
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,cereals and tubers,Rice,KG,actual,Retail,INR,26.0,0.3429
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,cereals and tubers,Wheat,KG,actual,Retail,INR,23.0,0.3034
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,cereals and tubers,Wheat flour,KG,actual,Retail,INR,25.0,0.3297
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,45.0,0.5935
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,15.0,0.1978
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,miscellaneous food,Sugar,KG,actual,Retail,INR,36.0,0.4748
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,40.0,0.5276
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,miscellaneous food,Tea (black),KG,actual,Retail,INR,220.0,2.9016
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,68.0,0.8969
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,oil and fats,Oil (groundnut),KG,actual,Retail,INR,105.0,1.3849
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,oil and fats,Oil (mustard),KG,actual,Retail,INR,95.0,1.253
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,oil and fats,Oil (soybean),KG,actual,Retail,INR,92.0,1.2134
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,oil and fats,Oil (sunflower),KG,actual,Retail,INR,83.0,1.0947
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,pulses and nuts,Lentils,KG,actual,Retail,INR,94.0,1.2398
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,62.0,0.8177
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,90.0,1.187
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,78.0,1.0288
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,vegetables and fruits,Onions,KG,actual,Retail,INR,32.0,0.4221
2020-05-15,Madhya Pradesh,Indore,Indore,22.716667,75.833333,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,28.0,0.3693
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,cereals and tubers,Potatoes,KG,actual,Retail,INR,15.86,0.2092
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,cereals and tubers,Rice,KG,actual,Retail,INR,27.0,0.3561
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,cereals and tubers,Wheat,KG,actual,Retail,INR,25.0,0.3297
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,cereals and tubers,Wheat flour,KG,actual,Retail,INR,26.0,0.3429
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,54.0,0.7122
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,10.0,0.1319
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,miscellaneous food,Sugar,KG,actual,Retail,INR,40.0,0.5276
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,38.0,0.5012
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,miscellaneous food,Tea (black),KG,actual,Retail,INR,220.0,2.9016
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,85.0,1.1211
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,oil and fats,Oil (groundnut),KG,actual,Retail,INR,130.0,1.7146
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,oil and fats,Oil (mustard),KG,actual,Retail,INR,105.0,1.3849
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,oil and fats,Oil (palm),KG,actual,Retail,INR,84.0,1.1079
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,oil and fats,Oil (soybean),KG,actual,Retail,INR,83.0,1.0947
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,oil and fats,Oil (sunflower),KG,actual,Retail,INR,103.0,1.3585
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,pulses and nuts,Lentils,KG,actual,Retail,INR,94.0,1.2398
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,58.0,0.765
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,85.0,1.1211
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,72.0,0.9496
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,vegetables and fruits,Onions,KG,actual,Retail,INR,22.36,0.2949
2020-05-15,Madhya Pradesh,Jabalpur,Jabalpur,23.181467,79.9864070999999,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,16.5,0.2176
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,cereals and tubers,Potatoes,KG,actual,Retail,INR,20.0,0.2638
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,cereals and tubers,Rice,KG,actual,Retail,INR,28.0,0.3693
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,cereals and tubers,Wheat,KG,actual,Retail,INR,32.0,0.4221
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,cereals and tubers,Wheat flour,KG,actual,Retail,INR,34.0,0.4484
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,45.0,0.5935
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,15.68,0.2068
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,miscellaneous food,Sugar,KG,actual,Retail,INR,41.39,0.5459
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,40.0,0.5276
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,miscellaneous food,Tea (black),KG,actual,Retail,INR,180.0,2.374
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,82.71,1.0909
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,oil and fats,Oil (groundnut),KG,actual,Retail,INR,145.81,1.9231
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,oil and fats,Oil (mustard),KG,actual,Retail,INR,116.0,1.5299
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,oil and fats,Oil (palm),KG,actual,Retail,INR,87.0,1.1475
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,oil and fats,Oil (soybean),KG,actual,Retail,INR,100.0,1.3189
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,oil and fats,Oil (sunflower),KG,actual,Retail,INR,108.0,1.4244
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,pulses and nuts,Lentils,KG,actual,Retail,INR,95.0,1.253
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,73.16,0.9649
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,110.0,1.4508
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,105.0,1.3849
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,vegetables and fruits,Onions,KG,actual,Retail,INR,16.77,0.2212
2020-05-15,Maharashtra,Amravati,Raipur,21.5825,77.266944,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,15.32,0.2021
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,cereals and tubers,Potatoes,KG,actual,Retail,INR,29.87,0.394
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,cereals and tubers,Rice,KG,actual,Retail,INR,32.84,0.4331
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,cereals and tubers,Wheat,KG,actual,Retail,INR,28.45,0.3752
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,cereals and tubers,Wheat flour,KG,actual,Retail,INR,28.0,0.3693
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,42.0,0.5539
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,18.0,0.2374
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,miscellaneous food,Sugar,KG,actual,Retail,INR,41.0,0.5408
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,45.68,0.6025
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,miscellaneous food,Tea (black),KG,actual,Retail,INR,201.0,2.651
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,85.0,1.1211
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,oil and fats,Oil (groundnut),KG,actual,Retail,INR,140.13,1.8482
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,oil and fats,Oil (mustard),KG,actual,Retail,INR,107.39,1.4164
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,oil and fats,Oil (palm),KG,actual,Retail,INR,95.74,1.2627
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,oil and fats,Oil (soybean),KG,actual,Retail,INR,102.9,1.3572
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,oil and fats,Oil (sunflower),KG,actual,Retail,INR,121.74,1.6056
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,pulses and nuts,Lentils,KG,actual,Retail,INR,96.68,1.2751
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,70.9,0.9351
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,101.45,1.338
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,95.0,1.253
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,vegetables and fruits,Onions,KG,actual,Retail,INR,22.13,0.2919
2020-05-15,Maharashtra,Bid,Nagpur,18.866667,76.433333,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,22.23,0.2932
2020-05-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,cereals and tubers,Potatoes,KG,actual,Retail,INR,35.45,0.4676
2020-05-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,cereals and tubers,Rice,100 KG,actual,Wholesale,INR,2479.41,32.7013
2020-05-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,cereals and tubers,Rice,KG,actual,Retail,INR,31.39,0.414
2020-05-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,cereals and tubers,Wheat,100 KG,actual,Wholesale,INR,2977.94,39.2764
2020-05-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,cereals and tubers,Wheat,KG,actual,Retail,INR,35.0,0.4616
2020-05-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,cereals and tubers,Wheat flour,KG,actual,Retail,INR,36.0,0.4748
2020-05-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,milk and dairy,Milk,L,actual,Retail,INR,44.0,0.5803
2020-05-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,44.0,0.5803
2020-05-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,19.0,0.2506
